,usia,econ,pekerjaan,pinjaman ke,telat bayar,donasi,score
8105,1.0,3.0,2.0,1.0,0.0,2.0,508.563
8106,1.0,5.0,1.0,2.0,2.0,3.0,664.136
8107,2.0,5.0,2.0,3.0,2.0,1.0,734.989
8108,1.0,5.0,1.0,2.0,1.0,1.0,594.156
8109,2.0,2.0,1.0,1.0,3.0,0.0,268.08299999999997
8110,1.0,4.0,1.0,2.0,0.0,0.0,498.666
8111,2.0,5.0,1.0,3.0,3.0,0.0,613.749
8112,2.0,5.0,2.0,1.0,2.0,0.0,550.833
8113,2.0,0.0,2.0,3.0,3.0,3.0,464.96900000000005
8114,1.0,5.0,1.0,2.0,1.0,1.0,594.156
8115,2.0,1.0,2.0,2.0,2.0,0.0,349.666
8116,1.0,5.0,1.0,3.0,3.0,2.0,677.479
8117,2.0,5.0,1.0,2.0,2.0,1.0,600.406
8118,2.0,5.0,1.0,3.0,3.0,2.0,698.729
8119,1.0,5.0,2.0,1.0,0.0,0.0,559.583
8120,2.0,4.0,1.0,2.0,1.0,0.0,504.916
8121,1.0,5.0,2.0,3.0,2.0,2.0,756.229
8122,2.0,1.0,2.0,1.0,2.0,2.0,363.813
8123,2.0,0.0,1.0,3.0,3.0,0.0,273.749
8124,2.0,5.0,1.0,3.0,3.0,1.0,656.239
8125,2.0,3.0,1.0,3.0,0.0,1.0,565.239
8126,2.0,2.0,1.0,1.0,3.0,1.0,310.573
8127,2.0,5.0,2.0,2.0,1.0,0.0,636.6659999999999
8128,2.0,2.0,1.0,2.0,0.0,0.0,383.916
8129,2.0,5.0,2.0,3.0,3.0,1.0,719.989
8130,1.0,0.0,2.0,2.0,3.0,0.0,245.416
8131,2.0,3.0,1.0,2.0,2.0,2.0,506.896
8132,2.0,3.0,2.0,2.0,2.0,0.0,485.666
8133,1.0,5.0,1.0,2.0,2.0,2.0,621.646
8134,1.0,5.0,2.0,2.0,3.0,3.0,712.886
8135,1.0,2.0,1.0,2.0,0.0,2.0,447.646
8136,1.0,5.0,2.0,3.0,1.0,1.0,728.739
8137,2.0,5.0,1.0,1.0,0.0,1.0,559.573
8138,1.0,5.0,2.0,2.0,3.0,1.0,627.906
8139,1.0,3.0,2.0,3.0,3.0,1.0,562.739
8140,1.0,0.0,1.0,1.0,1.0,1.0,183.323
8141,1.0,5.0,1.0,2.0,1.0,3.0,679.136
8142,1.0,5.0,1.0,3.0,3.0,0.0,592.499
8143,1.0,1.0,2.0,2.0,0.0,3.0,485.88599999999997
8144,2.0,5.0,2.0,2.0,3.0,2.0,691.646
8145,2.0,5.0,1.0,3.0,1.0,1.0,686.239
8146,1.0,3.0,2.0,2.0,3.0,2.0,534.396
8147,1.0,2.0,1.0,1.0,2.0,1.0,304.323
8148,1.0,5.0,2.0,2.0,2.0,0.0,600.4159999999999
8149,2.0,4.0,1.0,3.0,3.0,2.0,630.729
8150,1.0,5.0,2.0,3.0,0.0,1.0,743.739
8151,2.0,5.0,2.0,3.0,1.0,0.0,707.499
8152,2.0,5.0,1.0,3.0,1.0,1.0,686.239
8153,1.0,3.0,1.0,1.0,0.0,0.0,359.83299999999997
8154,2.0,5.0,2.0,1.0,2.0,3.0,678.303
8155,2.0,0.0,1.0,3.0,1.0,0.0,303.749
8156,2.0,4.0,2.0,3.0,1.0,0.0,639.499
8157,2.0,5.0,1.0,2.0,2.0,1.0,600.406
8158,2.0,5.0,2.0,2.0,3.0,1.0,649.156
8159,2.0,2.0,1.0,2.0,2.0,3.0,481.38599999999997
8160,2.0,5.0,2.0,2.0,2.0,1.0,664.156
8161,1.0,2.0,1.0,2.0,1.0,3.0,475.13599999999997
8162,2.0,1.0,2.0,1.0,3.0,1.0,306.323
8163,1.0,1.0,2.0,3.0,3.0,2.0,469.22900000000004
8164,1.0,5.0,1.0,1.0,2.0,1.0,508.323
8165,1.0,5.0,1.0,1.0,1.0,2.0,565.813
8166,2.0,5.0,1.0,3.0,1.0,1.0,686.239
8167,2.0,1.0,2.0,3.0,3.0,0.0,405.499
8168,1.0,0.0,2.0,3.0,3.0,3.0,443.71900000000005
8169,2.0,5.0,1.0,3.0,3.0,1.0,656.239
8170,1.0,5.0,1.0,1.0,2.0,0.0,465.83299999999997
8171,2.0,3.0,1.0,2.0,3.0,1.0,449.406
8172,2.0,5.0,1.0,3.0,2.0,2.0,713.729
8173,2.0,4.0,1.0,2.0,2.0,1.0,532.406
8174,2.0,0.0,1.0,3.0,0.0,1.0,361.23900000000003
8175,1.0,2.0,1.0,1.0,2.0,0.0,261.83299999999997
8176,1.0,2.0,2.0,3.0,3.0,1.0,494.73900000000003
8177,1.0,4.0,2.0,3.0,3.0,0.0,588.249
8178,1.0,5.0,1.0,2.0,3.0,1.0,564.156
8179,1.0,5.0,2.0,2.0,2.0,1.0,642.906
8180,1.0,5.0,1.0,2.0,2.0,1.0,579.156
8181,2.0,2.0,2.0,3.0,2.0,1.0,530.989
8182,2.0,1.0,2.0,2.0,0.0,0.0,379.666
8183,1.0,5.0,1.0,1.0,3.0,0.0,450.83299999999997
8184,1.0,4.0,2.0,2.0,3.0,3.0,644.886
8185,1.0,5.0,2.0,2.0,2.0,1.0,642.906
8186,2.0,3.0,1.0,2.0,0.0,0.0,451.916
8187,2.0,0.0,1.0,3.0,0.0,2.0,403.72900000000004
8188,2.0,3.0,1.0,3.0,3.0,1.0,520.239
8189,2.0,2.0,2.0,2.0,2.0,1.0,460.156
8190,1.0,0.0,2.0,2.0,0.0,3.0,417.88599999999997
8191,1.0,5.0,1.0,2.0,3.0,3.0,649.136
8192,1.0,5.0,1.0,1.0,3.0,1.0,493.323
8193,2.0,3.0,1.0,2.0,1.0,2.0,521.896
8194,2.0,0.0,1.0,2.0,0.0,1.0,290.406
8195,1.0,0.0,1.0,3.0,1.0,1.0,324.98900000000003
8196,1.0,0.0,1.0,1.0,2.0,1.0,168.323
8197,2.0,5.0,2.0,1.0,2.0,2.0,635.813
8198,1.0,5.0,1.0,3.0,2.0,1.0,649.989
8199,2.0,5.0,2.0,3.0,2.0,2.0,777.479
8200,1.0,2.0,1.0,2.0,3.0,2.0,402.646
8201,1.0,5.0,1.0,2.0,2.0,1.0,579.156
8202,2.0,5.0,1.0,3.0,2.0,2.0,713.729
8203,2.0,5.0,1.0,2.0,3.0,1.0,585.406
8204,1.0,5.0,2.0,3.0,3.0,1.0,698.739
8205,1.0,5.0,1.0,1.0,2.0,2.0,550.813
8206,2.0,0.0,1.0,3.0,2.0,3.0,416.21900000000005
8207,2.0,0.0,1.0,3.0,1.0,1.0,346.23900000000003
8208,1.0,5.0,2.0,1.0,2.0,1.0,572.073
8209,2.0,5.0,1.0,1.0,2.0,3.0,614.553
8210,2.0,5.0,2.0,3.0,0.0,1.0,764.989
8211,2.0,4.0,1.0,3.0,2.0,0.0,560.749
8212,1.0,0.0,1.0,3.0,2.0,0.0,267.499
8213,1.0,5.0,1.0,3.0,2.0,2.0,692.479
8214,2.0,1.0,1.0,2.0,3.0,1.0,313.406
8215,2.0,5.0,2.0,2.0,3.0,3.0,734.136
8216,2.0,3.0,2.0,3.0,2.0,3.0,683.969
8217,2.0,5.0,2.0,2.0,2.0,3.0,749.136
8218,2.0,1.0,1.0,2.0,2.0,1.0,328.406
8219,2.0,1.0,1.0,2.0,2.0,2.0,370.896
8220,2.0,5.0,1.0,2.0,2.0,2.0,642.896
8221,2.0,2.0,1.0,3.0,3.0,1.0,452.23900000000003
8222,2.0,5.0,2.0,1.0,3.0,1.0,578.323
8223,1.0,5.0,1.0,2.0,1.0,2.0,636.646
8224,1.0,0.0,2.0,2.0,2.0,1.0,302.906
8225,1.0,0.0,1.0,2.0,2.0,1.0,239.156
8226,2.0,2.0,1.0,2.0,0.0,3.0,511.38599999999997
8227,1.0,5.0,2.0,2.0,2.0,1.0,642.906
8228,1.0,1.0,1.0,2.0,1.0,3.0,407.13599999999997
8229,2.0,4.0,1.0,2.0,3.0,2.0,559.896
8230,2.0,5.0,1.0,3.0,2.0,3.0,756.219
8231,2.0,0.0,1.0,1.0,2.0,3.0,274.553
8232,2.0,5.0,1.0,2.0,2.0,1.0,600.406
8233,1.0,3.0,1.0,3.0,0.0,1.0,543.989
8234,2.0,5.0,1.0,1.0,0.0,1.0,559.573
8235,1.0,0.0,1.0,3.0,2.0,3.0,394.96900000000005
8236,1.0,5.0,1.0,1.0,2.0,1.0,508.323
8237,1.0,4.0,1.0,1.0,3.0,2.0,467.813
8238,2.0,3.0,2.0,2.0,1.0,2.0,585.646
8239,2.0,5.0,1.0,3.0,3.0,1.0,656.239
8240,2.0,5.0,1.0,2.0,3.0,3.0,670.386
8241,1.0,5.0,1.0,1.0,0.0,1.0,538.323
8242,2.0,4.0,1.0,1.0,2.0,3.0,546.553
8243,2.0,3.0,1.0,1.0,2.0,1.0,393.573
8244,2.0,5.0,2.0,3.0,2.0,1.0,734.989
8245,2.0,2.0,2.0,3.0,0.0,1.0,560.989
8246,2.0,5.0,1.0,3.0,3.0,0.0,613.749
8247,2.0,5.0,1.0,2.0,1.0,1.0,615.406
8248,2.0,3.0,1.0,2.0,2.0,2.0,506.896
8249,1.0,5.0,2.0,2.0,1.0,2.0,700.396
8250,2.0,5.0,1.0,2.0,0.0,3.0,715.386
8251,1.0,4.0,1.0,1.0,2.0,3.0,525.303
8252,2.0,0.0,1.0,1.0,1.0,1.0,204.573
8253,2.0,3.0,2.0,2.0,3.0,3.0,598.136
8254,2.0,0.0,2.0,1.0,2.0,0.0,210.833
8255,2.0,1.0,2.0,3.0,2.0,3.0,547.969
8256,2.0,1.0,2.0,3.0,2.0,0.0,420.499
8257,1.0,3.0,1.0,3.0,2.0,1.0,513.989
8258,1.0,5.0,2.0,3.0,3.0,0.0,656.249
8259,2.0,2.0,1.0,1.0,2.0,0.0,283.08299999999997
8260,2.0,5.0,2.0,3.0,2.0,1.0,734.989
8261,2.0,5.0,1.0,3.0,2.0,0.0,628.749
8262,1.0,0.0,2.0,3.0,2.0,2.0,416.22900000000004
8263,1.0,5.0,2.0,3.0,3.0,2.0,741.229
8264,2.0,0.0,2.0,2.0,2.0,2.0,366.646
8265,1.0,3.0,2.0,2.0,2.0,0.0,464.416
8266,2.0,5.0,1.0,2.0,3.0,2.0,627.896
8267,2.0,5.0,2.0,1.0,3.0,2.0,620.813
8268,1.0,4.0,1.0,3.0,0.0,1.0,611.989
8269,1.0,0.0,2.0,1.0,0.0,1.0,262.073
8270,1.0,3.0,1.0,2.0,1.0,2.0,500.646
8271,1.0,2.0,2.0,3.0,2.0,1.0,509.73900000000003
8272,2.0,2.0,1.0,1.0,1.0,3.0,425.553
8273,2.0,2.0,1.0,3.0,2.0,3.0,552.219
8274,2.0,5.0,1.0,3.0,1.0,1.0,686.239
8275,2.0,3.0,2.0,2.0,3.0,3.0,598.136
8276,2.0,4.0,1.0,2.0,2.0,1.0,532.406
8277,1.0,5.0,1.0,3.0,3.0,3.0,719.969
8278,1.0,5.0,1.0,3.0,2.0,1.0,649.989
8279,2.0,3.0,2.0,3.0,2.0,2.0,641.479
8280,1.0,2.0,2.0,2.0,3.0,1.0,423.906
8281,2.0,0.0,1.0,3.0,2.0,1.0,331.23900000000003
8282,1.0,5.0,2.0,1.0,3.0,1.0,557.073
8283,1.0,5.0,1.0,3.0,2.0,1.0,649.989
8284,2.0,5.0,1.0,2.0,2.0,3.0,685.386
8285,2.0,1.0,1.0,2.0,0.0,1.0,358.406
8286,2.0,5.0,2.0,3.0,2.0,2.0,777.479
8287,2.0,5.0,1.0,3.0,3.0,3.0,741.219
8288,1.0,5.0,1.0,1.0,2.0,0.0,465.83299999999997
8289,1.0,5.0,1.0,2.0,1.0,1.0,594.156
8290,2.0,5.0,2.0,1.0,2.0,0.0,550.833
8291,1.0,0.0,2.0,3.0,0.0,0.0,361.249
8292,1.0,4.0,1.0,3.0,2.0,1.0,581.989
8293,1.0,5.0,2.0,2.0,2.0,1.0,642.906
8294,1.0,4.0,2.0,2.0,2.0,3.0,659.886
8295,1.0,2.0,2.0,3.0,2.0,3.0,594.719
8296,2.0,3.0,2.0,3.0,3.0,1.0,583.989
8297,1.0,5.0,1.0,2.0,3.0,1.0,564.156
8298,2.0,5.0,1.0,2.0,0.0,1.0,630.406
8299,2.0,0.0,1.0,3.0,3.0,0.0,273.749
8300,2.0,5.0,1.0,1.0,2.0,1.0,529.573
8301,2.0,1.0,2.0,2.0,2.0,3.0,477.13599999999997
8302,2.0,5.0,1.0,1.0,2.0,1.0,529.573
8303,1.0,5.0,2.0,3.0,2.0,0.0,671.249
8304,1.0,5.0,1.0,1.0,2.0,0.0,465.83299999999997
8305,2.0,3.0,1.0,2.0,2.0,0.0,421.916
8306,2.0,3.0,2.0,1.0,3.0,0.0,399.83299999999997
8307,1.0,5.0,1.0,3.0,1.0,0.0,622.499
8308,2.0,5.0,2.0,2.0,3.0,3.0,734.136
8309,2.0,0.0,1.0,3.0,1.0,1.0,346.23900000000003
8310,1.0,0.0,2.0,3.0,3.0,2.0,401.22900000000004
8311,2.0,1.0,1.0,3.0,2.0,3.0,484.21900000000005
8312,1.0,5.0,1.0,2.0,0.0,2.0,651.646
8313,2.0,4.0,2.0,3.0,1.0,2.0,724.479
8314,1.0,2.0,1.0,2.0,2.0,3.0,460.13599999999997
8315,2.0,3.0,1.0,1.0,2.0,1.0,393.573
8316,1.0,5.0,2.0,2.0,2.0,3.0,727.886
8317,1.0,2.0,2.0,1.0,0.0,2.0,440.563
8318,2.0,5.0,2.0,3.0,2.0,0.0,692.499
8319,2.0,1.0,1.0,3.0,2.0,0.0,356.749
8320,2.0,1.0,1.0,2.0,3.0,0.0,270.916
8321,2.0,1.0,1.0,2.0,1.0,3.0,428.38599999999997
8322,2.0,5.0,1.0,2.0,3.0,3.0,670.386
8323,1.0,5.0,2.0,3.0,3.0,1.0,698.739
8324,2.0,0.0,1.0,3.0,1.0,0.0,303.749
8325,1.0,5.0,1.0,2.0,3.0,2.0,606.646
8326,2.0,5.0,1.0,3.0,3.0,1.0,656.239
8327,2.0,0.0,1.0,3.0,3.0,3.0,401.21900000000005
8328,2.0,4.0,2.0,2.0,2.0,1.0,596.156
8329,2.0,3.0,1.0,2.0,3.0,1.0,449.406
8330,2.0,4.0,1.0,1.0,3.0,1.0,446.573
8331,1.0,5.0,2.0,3.0,2.0,1.0,713.739
8332,1.0,2.0,2.0,2.0,3.0,2.0,466.396
8333,1.0,5.0,1.0,3.0,0.0,3.0,764.969
8334,1.0,3.0,2.0,3.0,0.0,1.0,607.739
8335,2.0,5.0,1.0,3.0,1.0,0.0,643.749
8336,1.0,5.0,2.0,2.0,3.0,1.0,627.906
8337,2.0,5.0,2.0,3.0,2.0,0.0,692.499
8338,1.0,2.0,1.0,2.0,2.0,2.0,417.646
8339,2.0,2.0,1.0,2.0,2.0,0.0,353.916
8340,1.0,0.0,1.0,1.0,0.0,1.0,198.323
8341,2.0,5.0,2.0,3.0,2.0,2.0,777.479
8342,1.0,3.0,1.0,3.0,3.0,0.0,456.499
8343,2.0,5.0,1.0,2.0,2.0,2.0,642.896
8344,2.0,5.0,1.0,1.0,2.0,3.0,614.553
8345,1.0,5.0,1.0,2.0,3.0,3.0,649.136
8346,2.0,5.0,1.0,3.0,2.0,1.0,671.239
8347,1.0,5.0,2.0,3.0,2.0,3.0,798.719
8348,2.0,0.0,2.0,2.0,0.0,1.0,354.156
8349,1.0,1.0,2.0,2.0,2.0,2.0,413.396
8350,2.0,5.0,1.0,3.0,2.0,0.0,628.749
8351,2.0,5.0,2.0,3.0,3.0,3.0,804.969
8352,2.0,3.0,1.0,2.0,3.0,3.0,534.386
8353,1.0,5.0,1.0,2.0,0.0,2.0,651.646
8354,1.0,5.0,2.0,2.0,2.0,2.0,685.396
8355,1.0,5.0,1.0,3.0,1.0,0.0,622.499
8356,2.0,0.0,1.0,3.0,3.0,2.0,358.72900000000004
8357,1.0,0.0,2.0,3.0,3.0,3.0,443.71900000000005
8358,2.0,4.0,1.0,2.0,2.0,3.0,617.386
8359,1.0,3.0,2.0,3.0,3.0,1.0,562.739
8360,2.0,5.0,1.0,2.0,2.0,0.0,557.9159999999999
8361,2.0,5.0,1.0,2.0,3.0,1.0,585.406
8362,2.0,5.0,1.0,1.0,3.0,1.0,514.573
8363,1.0,5.0,1.0,2.0,2.0,1.0,579.156
8364,2.0,2.0,2.0,1.0,3.0,1.0,374.323
8365,1.0,5.0,2.0,2.0,2.0,1.0,642.906
8366,2.0,3.0,2.0,1.0,1.0,1.0,472.323
8367,2.0,4.0,1.0,3.0,0.0,3.0,718.219
8368,2.0,5.0,2.0,2.0,1.0,1.0,679.156
8369,1.0,2.0,1.0,2.0,2.0,2.0,417.646
8370,2.0,2.0,1.0,3.0,0.0,0.0,454.749
8371,2.0,2.0,2.0,2.0,3.0,2.0,487.646
8372,2.0,3.0,2.0,3.0,1.0,1.0,613.989
8373,2.0,5.0,2.0,3.0,2.0,3.0,819.969
8374,2.0,5.0,2.0,3.0,1.0,1.0,749.989
8375,2.0,5.0,2.0,2.0,1.0,3.0,764.136
8376,1.0,5.0,1.0,3.0,2.0,3.0,734.969
8377,1.0,5.0,1.0,3.0,2.0,1.0,649.989
8378,2.0,2.0,1.0,3.0,3.0,3.0,537.219
8379,1.0,4.0,2.0,2.0,2.0,2.0,617.396
8380,2.0,2.0,2.0,1.0,3.0,1.0,374.323
8381,2.0,5.0,1.0,2.0,2.0,2.0,642.896
8382,1.0,0.0,1.0,2.0,2.0,1.0,239.156
8383,1.0,0.0,1.0,2.0,2.0,1.0,239.156
8384,2.0,5.0,1.0,2.0,2.0,2.0,642.896
8385,1.0,4.0,1.0,3.0,1.0,1.0,596.989
8386,2.0,5.0,1.0,1.0,3.0,1.0,514.573
8387,1.0,4.0,1.0,2.0,0.0,2.0,583.646
8388,1.0,1.0,2.0,2.0,3.0,3.0,440.88599999999997
8389,2.0,2.0,2.0,2.0,3.0,0.0,402.666
8390,2.0,0.0,2.0,3.0,3.0,0.0,337.499
8391,1.0,0.0,1.0,2.0,2.0,1.0,239.156
8392,1.0,0.0,1.0,2.0,3.0,0.0,181.666
8393,1.0,5.0,2.0,2.0,3.0,1.0,627.906
8394,1.0,0.0,2.0,3.0,2.0,2.0,416.22900000000004
8395,2.0,5.0,2.0,2.0,3.0,3.0,734.136
8396,2.0,5.0,1.0,1.0,2.0,3.0,614.553
8397,1.0,5.0,2.0,2.0,1.0,2.0,700.396
8398,1.0,5.0,2.0,2.0,1.0,1.0,657.906
8399,2.0,4.0,1.0,3.0,3.0,3.0,673.219
8400,2.0,1.0,1.0,3.0,2.0,0.0,356.749
8401,1.0,5.0,1.0,1.0,3.0,3.0,578.303
8402,2.0,0.0,1.0,3.0,3.0,0.0,273.749
8403,2.0,5.0,1.0,3.0,3.0,0.0,613.749
8404,1.0,0.0,1.0,3.0,1.0,3.0,409.96900000000005
8405,1.0,5.0,2.0,3.0,2.0,1.0,713.739
8406,1.0,5.0,1.0,2.0,2.0,1.0,579.156
8407,2.0,5.0,1.0,3.0,2.0,1.0,671.239
8408,2.0,5.0,2.0,1.0,0.0,1.0,623.323
8409,2.0,5.0,1.0,2.0,2.0,0.0,557.9159999999999
8410,2.0,5.0,2.0,3.0,2.0,2.0,777.479
8411,2.0,0.0,1.0,3.0,2.0,1.0,331.23900000000003
8412,1.0,0.0,1.0,2.0,0.0,2.0,311.646
8413,1.0,2.0,2.0,1.0,3.0,0.0,310.58299999999997
8414,2.0,5.0,1.0,3.0,0.0,1.0,701.239
8415,1.0,1.0,2.0,3.0,2.0,0.0,399.249
8416,1.0,5.0,1.0,2.0,2.0,0.0,536.6659999999999
8417,2.0,5.0,1.0,1.0,2.0,1.0,529.573
8418,2.0,1.0,1.0,1.0,2.0,0.0,215.083
8419,1.0,5.0,1.0,3.0,2.0,0.0,607.499
8420,2.0,0.0,1.0,3.0,3.0,1.0,316.23900000000003
8421,2.0,3.0,1.0,2.0,2.0,1.0,464.406
8422,2.0,0.0,2.0,1.0,2.0,3.0,338.303
8423,1.0,5.0,1.0,1.0,2.0,2.0,550.813
8424,2.0,0.0,2.0,1.0,3.0,2.0,280.813
8425,1.0,2.0,1.0,2.0,0.0,1.0,405.156
8426,2.0,0.0,1.0,2.0,2.0,0.0,217.916
8427,2.0,4.0,2.0,2.0,3.0,2.0,623.646
8428,2.0,2.0,1.0,3.0,2.0,0.0,424.749
8429,2.0,2.0,1.0,2.0,2.0,0.0,353.916
8430,2.0,5.0,2.0,3.0,3.0,3.0,804.969
8431,2.0,5.0,1.0,2.0,1.0,0.0,572.9159999999999
8432,1.0,2.0,1.0,3.0,2.0,3.0,530.969
8433,2.0,5.0,1.0,1.0,3.0,3.0,599.553
8434,1.0,5.0,1.0,3.0,2.0,1.0,649.989
8435,1.0,4.0,2.0,2.0,2.0,0.0,532.4159999999999
8436,1.0,5.0,1.0,3.0,1.0,0.0,622.499
8437,2.0,5.0,2.0,1.0,2.0,1.0,593.323
8438,2.0,5.0,1.0,1.0,2.0,1.0,529.573
8439,1.0,5.0,1.0,1.0,0.0,0.0,495.83299999999997
8440,2.0,5.0,2.0,3.0,1.0,2.0,792.479
8441,2.0,5.0,1.0,1.0,0.0,1.0,559.573
8442,2.0,3.0,1.0,2.0,2.0,1.0,464.406
8443,1.0,0.0,1.0,3.0,2.0,2.0,352.47900000000004
8444,1.0,1.0,1.0,1.0,2.0,2.0,278.813
8445,1.0,2.0,1.0,2.0,0.0,3.0,490.13599999999997
8446,1.0,3.0,1.0,2.0,2.0,3.0,528.136
8447,1.0,1.0,1.0,3.0,2.0,3.0,462.96900000000005
8448,2.0,5.0,1.0,1.0,2.0,2.0,572.063
8449,2.0,5.0,2.0,3.0,2.0,1.0,734.989
8450,1.0,2.0,1.0,2.0,3.0,2.0,402.646
8451,1.0,5.0,1.0,3.0,0.0,1.0,679.989
8452,2.0,1.0,2.0,2.0,3.0,3.0,462.13599999999997
8453,2.0,5.0,1.0,3.0,3.0,3.0,741.219
8454,1.0,1.0,1.0,1.0,1.0,3.0,336.303
8455,2.0,2.0,1.0,2.0,0.0,1.0,426.406
8456,1.0,1.0,1.0,3.0,2.0,1.0,377.98900000000003
8457,1.0,3.0,1.0,3.0,2.0,0.0,471.499
8458,2.0,0.0,1.0,2.0,1.0,1.0,275.406
8459,2.0,0.0,2.0,1.0,0.0,1.0,283.323
8460,2.0,5.0,1.0,3.0,1.0,0.0,643.749
8461,1.0,5.0,1.0,3.0,0.0,1.0,679.989
8462,1.0,5.0,1.0,3.0,3.0,1.0,634.989
8463,1.0,2.0,1.0,3.0,3.0,2.0,473.47900000000004
8464,2.0,2.0,1.0,3.0,3.0,1.0,452.23900000000003
8465,1.0,3.0,1.0,3.0,0.0,2.0,586.479
8466,1.0,5.0,2.0,2.0,2.0,2.0,685.396
8467,2.0,0.0,1.0,2.0,2.0,1.0,260.406
8468,2.0,3.0,2.0,2.0,2.0,1.0,528.156
8469,2.0,2.0,1.0,1.0,3.0,0.0,268.08299999999997
8470,1.0,2.0,1.0,3.0,2.0,0.0,403.499
8471,1.0,5.0,1.0,2.0,3.0,2.0,606.646
8472,1.0,0.0,1.0,2.0,2.0,1.0,239.156
8473,1.0,1.0,2.0,3.0,2.0,3.0,526.719
8474,2.0,5.0,1.0,2.0,1.0,3.0,700.386
8475,2.0,2.0,2.0,2.0,0.0,1.0,490.156
8476,1.0,5.0,1.0,1.0,2.0,1.0,508.323
8477,2.0,2.0,1.0,3.0,3.0,3.0,537.219
8478,2.0,5.0,1.0,2.0,2.0,1.0,600.406
8479,2.0,5.0,1.0,2.0,1.0,2.0,657.896
8480,1.0,2.0,1.0,2.0,3.0,3.0,445.13599999999997
8481,1.0,2.0,1.0,2.0,2.0,0.0,332.666
8482,2.0,5.0,1.0,2.0,3.0,2.0,627.896
8483,2.0,4.0,1.0,3.0,0.0,1.0,633.239
8484,2.0,5.0,2.0,3.0,2.0,0.0,692.499
8485,1.0,0.0,1.0,2.0,2.0,1.0,239.156
8486,1.0,5.0,2.0,2.0,1.0,0.0,615.4159999999999
8487,1.0,5.0,1.0,3.0,2.0,0.0,607.499
8488,1.0,5.0,2.0,2.0,3.0,2.0,670.396
8489,2.0,5.0,1.0,2.0,2.0,2.0,642.896
8490,2.0,0.0,1.0,3.0,0.0,2.0,403.72900000000004
8491,1.0,2.0,2.0,3.0,2.0,1.0,509.73900000000003
8492,2.0,1.0,1.0,1.0,3.0,2.0,285.063
8493,2.0,1.0,1.0,1.0,3.0,1.0,242.573
8494,1.0,5.0,1.0,2.0,0.0,2.0,651.646
8495,1.0,4.0,1.0,3.0,2.0,3.0,666.969
8496,1.0,4.0,2.0,2.0,1.0,2.0,632.396
8497,2.0,2.0,1.0,3.0,2.0,0.0,424.749
8498,2.0,2.0,1.0,2.0,1.0,1.0,411.406
8499,2.0,1.0,1.0,3.0,2.0,0.0,356.749
8500,1.0,4.0,1.0,3.0,0.0,1.0,611.989
8501,1.0,0.0,1.0,2.0,2.0,3.0,324.13599999999997
8502,1.0,5.0,2.0,2.0,2.0,0.0,600.4159999999999
8503,2.0,4.0,1.0,1.0,1.0,3.0,561.553
8504,2.0,4.0,2.0,3.0,2.0,0.0,624.499
8505,1.0,2.0,2.0,2.0,1.0,1.0,453.906
8506,2.0,5.0,2.0,3.0,3.0,1.0,719.989
8507,2.0,5.0,2.0,2.0,3.0,0.0,606.6659999999999
8508,2.0,5.0,1.0,2.0,3.0,0.0,542.9159999999999
8509,2.0,3.0,1.0,3.0,2.0,3.0,620.219
8510,1.0,5.0,2.0,2.0,2.0,1.0,642.906
8511,2.0,5.0,1.0,3.0,2.0,3.0,756.219
8512,1.0,0.0,1.0,1.0,3.0,0.0,110.833
8513,2.0,2.0,1.0,3.0,2.0,0.0,424.749
8514,1.0,5.0,2.0,2.0,0.0,2.0,715.396
8515,2.0,5.0,1.0,2.0,2.0,3.0,685.386
8516,1.0,0.0,1.0,3.0,2.0,1.0,309.98900000000003
8517,1.0,3.0,1.0,2.0,2.0,0.0,400.666
8518,2.0,3.0,1.0,3.0,2.0,0.0,492.749
8519,2.0,5.0,2.0,1.0,1.0,3.0,693.303
8520,2.0,2.0,2.0,3.0,1.0,1.0,545.989
8521,2.0,5.0,1.0,3.0,2.0,3.0,756.219
8522,1.0,5.0,1.0,2.0,3.0,0.0,521.6659999999999
8523,2.0,0.0,2.0,3.0,2.0,2.0,437.47900000000004
8524,2.0,5.0,1.0,3.0,2.0,1.0,671.239
8525,2.0,5.0,1.0,2.0,3.0,1.0,585.406
8526,1.0,2.0,2.0,1.0,0.0,0.0,355.58299999999997
8527,2.0,1.0,2.0,3.0,2.0,1.0,462.98900000000003
8528,2.0,5.0,2.0,3.0,1.0,1.0,749.989
8529,2.0,5.0,1.0,1.0,2.0,0.0,487.08299999999997
8530,1.0,3.0,1.0,3.0,0.0,1.0,543.989
8531,1.0,0.0,1.0,3.0,3.0,0.0,252.499
8532,2.0,5.0,1.0,3.0,2.0,2.0,713.729
8533,2.0,2.0,1.0,3.0,3.0,2.0,494.72900000000004
8534,1.0,4.0,2.0,3.0,2.0,1.0,645.739
8535,2.0,0.0,1.0,1.0,3.0,1.0,174.573
8536,2.0,4.0,2.0,2.0,3.0,3.0,666.136
8537,1.0,2.0,2.0,2.0,2.0,2.0,481.396
8538,2.0,5.0,1.0,2.0,3.0,1.0,585.406
8539,2.0,3.0,1.0,3.0,1.0,0.0,507.749
8540,2.0,5.0,1.0,1.0,2.0,0.0,487.08299999999997
8541,2.0,4.0,1.0,3.0,2.0,2.0,645.729
8542,2.0,5.0,1.0,1.0,3.0,1.0,514.573
8543,1.0,5.0,1.0,3.0,2.0,2.0,692.479
8544,2.0,2.0,1.0,2.0,3.0,3.0,466.38599999999997
