,usia,econ,pekerjaan,pinjaman ke,telat bayar,donasi,score
8850,2.0,2.0,1.0,3.0,1.0,2.0,521.119
8851,2.0,2.0,1.0,1.0,2.0,1.0,318.353
8852,1.0,4.0,1.0,1.0,3.0,0.0,372.00300000000004
8853,2.0,5.0,1.0,3.0,3.0,3.0,730.389
8854,1.0,5.0,1.0,3.0,3.0,3.0,709.139
8855,1.0,2.0,2.0,3.0,2.0,3.0,587.499
8856,1.0,0.0,1.0,3.0,3.0,3.0,369.139
8857,1.0,0.0,1.0,2.0,2.0,0.0,189.446
8858,1.0,2.0,1.0,2.0,1.0,0.0,344.056
8859,1.0,5.0,1.0,3.0,2.0,1.0,642.769
8860,1.0,5.0,1.0,1.0,0.0,0.0,495.83299999999997
8861,2.0,2.0,1.0,2.0,3.0,0.0,328.086
8862,2.0,5.0,1.0,1.0,2.0,2.0,564.843
8863,2.0,2.0,1.0,1.0,2.0,0.0,275.863
8864,2.0,4.0,1.0,1.0,3.0,1.0,435.74300000000005
8865,1.0,4.0,1.0,2.0,1.0,1.0,522.5459999999999
8866,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
8867,2.0,3.0,1.0,1.0,0.0,1.0,423.573
8868,1.0,0.0,2.0,2.0,2.0,0.0,253.196
8869,1.0,5.0,1.0,2.0,0.0,1.0,609.156
8870,2.0,5.0,2.0,3.0,3.0,0.0,666.669
8871,1.0,2.0,1.0,1.0,1.0,1.0,315.71299999999997
8872,2.0,5.0,1.0,3.0,1.0,2.0,725.119
8873,2.0,5.0,1.0,2.0,0.0,3.0,715.386
8874,1.0,5.0,1.0,3.0,1.0,1.0,661.379
8875,2.0,3.0,1.0,3.0,3.0,1.0,509.409
8876,2.0,4.0,2.0,3.0,1.0,2.0,720.869
8877,2.0,4.0,1.0,3.0,0.0,2.0,675.729
8878,1.0,1.0,2.0,3.0,3.0,1.0,415.909
8879,2.0,2.0,1.0,2.0,0.0,3.0,511.38599999999997
8880,2.0,2.0,2.0,2.0,2.0,1.0,452.936
8881,1.0,3.0,1.0,3.0,2.0,0.0,464.279
8882,2.0,5.0,1.0,2.0,3.0,0.0,532.086
8883,2.0,5.0,1.0,3.0,1.0,0.0,640.139
8884,2.0,4.0,1.0,1.0,3.0,1.0,435.74300000000005
8885,2.0,5.0,1.0,2.0,3.0,1.0,574.576
8886,1.0,5.0,2.0,2.0,0.0,1.0,672.906
8887,2.0,3.0,1.0,3.0,2.0,1.0,528.019
8888,1.0,0.0,2.0,2.0,2.0,1.0,295.686
8889,2.0,5.0,2.0,2.0,2.0,1.0,656.9359999999999
8890,1.0,2.0,2.0,3.0,2.0,1.0,502.519
8891,2.0,5.0,1.0,3.0,1.0,1.0,682.629
8892,2.0,5.0,1.0,2.0,3.0,1.0,574.576
8893,1.0,3.0,1.0,2.0,3.0,1.0,417.326
8894,1.0,5.0,2.0,2.0,3.0,2.0,659.566
8895,1.0,0.0,2.0,3.0,2.0,1.0,366.519
8896,2.0,5.0,1.0,3.0,2.0,1.0,664.019
8897,1.0,5.0,1.0,2.0,1.0,3.0,675.5260000000001
8898,2.0,1.0,1.0,3.0,3.0,1.0,373.409
8899,2.0,4.0,1.0,3.0,2.0,2.0,638.509
8900,1.0,5.0,1.0,3.0,2.0,3.0,727.749
8901,2.0,5.0,2.0,2.0,1.0,1.0,675.546
8902,2.0,4.0,1.0,1.0,3.0,1.0,435.74300000000005
8903,2.0,1.0,1.0,1.0,2.0,3.0,335.33299999999997
8904,2.0,2.0,2.0,2.0,3.0,0.0,391.836
8905,2.0,5.0,1.0,1.0,1.0,2.0,583.453
8906,1.0,5.0,1.0,3.0,2.0,1.0,642.769
8907,1.0,5.0,2.0,3.0,3.0,3.0,772.889
8908,2.0,1.0,1.0,3.0,1.0,3.0,495.60900000000004
8909,2.0,4.0,1.0,3.0,2.0,1.0,596.019
8910,2.0,4.0,1.0,1.0,3.0,2.0,478.23300000000006
8911,1.0,1.0,1.0,1.0,2.0,3.0,314.08299999999997
8912,2.0,2.0,1.0,3.0,1.0,3.0,563.609
8913,1.0,3.0,2.0,3.0,2.0,2.0,613.009
8914,1.0,3.0,2.0,2.0,2.0,2.0,542.1759999999999
8915,1.0,0.0,1.0,1.0,1.0,1.0,179.71300000000002
8916,2.0,5.0,1.0,2.0,3.0,0.0,532.086
8917,1.0,3.0,1.0,2.0,3.0,3.0,502.30600000000004
8918,1.0,5.0,2.0,3.0,3.0,3.0,772.889
8919,2.0,1.0,2.0,3.0,1.0,1.0,474.379
8920,1.0,4.0,2.0,1.0,3.0,3.0,563.2230000000001
8921,2.0,0.0,1.0,3.0,1.0,1.0,342.629
8922,1.0,1.0,1.0,1.0,1.0,3.0,332.693
8923,1.0,0.0,2.0,2.0,1.0,3.0,399.27599999999995
8924,2.0,5.0,2.0,3.0,3.0,0.0,666.669
8925,1.0,5.0,2.0,3.0,2.0,0.0,664.029
8926,2.0,5.0,1.0,3.0,2.0,3.0,748.999
8927,2.0,0.0,1.0,3.0,3.0,2.0,347.899
8928,1.0,2.0,1.0,3.0,0.0,1.0,475.98900000000003
8929,2.0,1.0,1.0,2.0,2.0,2.0,363.67600000000004
8930,1.0,2.0,1.0,1.0,2.0,3.0,382.08299999999997
8931,1.0,3.0,1.0,3.0,2.0,1.0,506.769
8932,2.0,5.0,1.0,1.0,2.0,1.0,522.353
8933,1.0,4.0,1.0,1.0,2.0,0.0,390.61299999999994
8934,2.0,1.0,1.0,2.0,3.0,0.0,260.086
8935,2.0,5.0,1.0,3.0,0.0,3.0,786.219
8936,2.0,5.0,2.0,3.0,0.0,0.0,722.499
8937,2.0,4.0,1.0,3.0,0.0,1.0,633.239
8938,2.0,5.0,2.0,2.0,1.0,2.0,718.0360000000001
8939,1.0,2.0,2.0,3.0,1.0,0.0,478.639
8940,1.0,5.0,1.0,1.0,3.0,1.0,482.49300000000005
8941,1.0,0.0,1.0,2.0,0.0,2.0,311.646
8942,2.0,5.0,1.0,3.0,3.0,1.0,645.409
8943,1.0,2.0,2.0,3.0,3.0,0.0,441.419
8944,1.0,5.0,2.0,3.0,0.0,1.0,743.739
8945,1.0,0.0,2.0,3.0,1.0,2.0,427.619
8946,2.0,0.0,1.0,2.0,2.0,1.0,253.186
8947,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
8948,1.0,5.0,1.0,3.0,3.0,2.0,666.649
8949,1.0,5.0,1.0,1.0,3.0,0.0,440.00300000000004
8950,2.0,5.0,1.0,2.0,0.0,1.0,630.406
8951,1.0,0.0,1.0,3.0,2.0,1.0,302.769
8952,2.0,3.0,1.0,3.0,1.0,1.0,546.629
8953,2.0,5.0,1.0,1.0,2.0,2.0,564.843
8954,1.0,5.0,1.0,1.0,1.0,3.0,604.693
8955,1.0,3.0,1.0,3.0,2.0,2.0,549.259
8956,1.0,5.0,1.0,2.0,2.0,0.0,529.4459999999999
8957,2.0,4.0,1.0,2.0,3.0,1.0,506.576
8958,1.0,5.0,1.0,1.0,3.0,3.0,567.4730000000001
8959,2.0,4.0,2.0,3.0,3.0,2.0,683.649
8960,2.0,0.0,1.0,1.0,3.0,0.0,121.253
8961,2.0,5.0,2.0,1.0,0.0,1.0,623.323
8962,2.0,5.0,1.0,1.0,3.0,3.0,588.7230000000001
8963,2.0,5.0,2.0,2.0,2.0,0.0,614.4459999999999
8964,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
8965,1.0,5.0,1.0,1.0,2.0,1.0,501.10299999999995
8966,1.0,5.0,2.0,2.0,2.0,2.0,678.1759999999999
8967,1.0,0.0,2.0,3.0,2.0,3.0,451.499
8968,2.0,3.0,1.0,3.0,2.0,3.0,612.999
8969,2.0,5.0,1.0,3.0,2.0,1.0,664.019
8970,1.0,1.0,2.0,2.0,2.0,2.0,406.17600000000004
8971,1.0,5.0,1.0,2.0,3.0,3.0,638.306
8972,2.0,0.0,1.0,3.0,2.0,0.0,281.529
8973,2.0,5.0,1.0,2.0,3.0,3.0,659.556
8974,2.0,3.0,1.0,3.0,2.0,1.0,528.019
8975,2.0,3.0,2.0,2.0,3.0,1.0,502.326
8976,2.0,5.0,1.0,3.0,2.0,0.0,621.529
8977,1.0,2.0,2.0,2.0,0.0,0.0,426.416
8978,2.0,5.0,2.0,1.0,2.0,2.0,628.593
8979,1.0,5.0,1.0,2.0,2.0,3.0,656.9159999999999
8980,1.0,5.0,1.0,3.0,2.0,1.0,642.769
8981,2.0,5.0,2.0,3.0,0.0,0.0,722.499
8982,2.0,4.0,2.0,3.0,3.0,0.0,598.669
8983,2.0,5.0,1.0,1.0,3.0,3.0,588.7230000000001
8984,2.0,2.0,2.0,2.0,0.0,1.0,490.156
8985,1.0,1.0,1.0,3.0,2.0,1.0,370.769
8986,2.0,0.0,2.0,3.0,3.0,3.0,454.139
8987,2.0,5.0,2.0,1.0,2.0,3.0,671.083
8988,2.0,5.0,1.0,3.0,3.0,0.0,602.919
8989,2.0,5.0,2.0,3.0,2.0,3.0,812.749
8990,2.0,5.0,1.0,3.0,3.0,3.0,730.389
8991,2.0,5.0,1.0,3.0,2.0,1.0,664.019
8992,2.0,5.0,1.0,3.0,1.0,0.0,640.139
8993,2.0,1.0,1.0,1.0,2.0,0.0,207.863
8994,1.0,5.0,1.0,2.0,3.0,1.0,553.326
8995,1.0,1.0,1.0,3.0,2.0,1.0,370.769
8996,2.0,4.0,1.0,2.0,2.0,1.0,525.1859999999999
8997,1.0,0.0,1.0,2.0,2.0,0.0,189.446
8998,2.0,0.0,1.0,3.0,2.0,3.0,408.999
8999,2.0,0.0,1.0,3.0,0.0,1.0,361.23900000000003
9000,1.0,3.0,1.0,2.0,1.0,1.0,454.546
9001,1.0,0.0,1.0,2.0,2.0,2.0,274.426
9002,1.0,0.0,2.0,3.0,2.0,1.0,366.519
9003,2.0,5.0,1.0,3.0,2.0,1.0,664.019
9004,2.0,0.0,1.0,2.0,3.0,2.0,277.06600000000003
9005,2.0,3.0,1.0,3.0,0.0,2.0,607.729
9006,2.0,5.0,1.0,1.0,0.0,2.0,602.063
9007,2.0,5.0,2.0,1.0,2.0,2.0,628.593
9008,2.0,5.0,1.0,1.0,3.0,2.0,546.2330000000001
9009,2.0,3.0,2.0,1.0,3.0,1.0,431.49300000000005
9010,2.0,5.0,1.0,3.0,3.0,2.0,687.899
9011,2.0,3.0,1.0,3.0,2.0,2.0,570.509
9012,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
9013,1.0,0.0,1.0,3.0,2.0,1.0,302.769
9014,1.0,5.0,1.0,1.0,2.0,1.0,501.10299999999995
9015,1.0,4.0,1.0,2.0,3.0,1.0,485.326
9016,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
9017,1.0,5.0,1.0,3.0,0.0,3.0,764.969
9018,2.0,4.0,1.0,3.0,3.0,1.0,577.409
9019,2.0,3.0,2.0,3.0,3.0,1.0,573.159
9020,2.0,5.0,2.0,2.0,2.0,1.0,656.9359999999999
9021,2.0,2.0,2.0,2.0,1.0,3.0,556.526
9022,1.0,2.0,1.0,3.0,3.0,0.0,377.669
9023,1.0,5.0,1.0,1.0,2.0,0.0,458.61299999999994
9024,1.0,0.0,1.0,2.0,3.0,0.0,170.836
9025,2.0,3.0,1.0,1.0,3.0,3.0,452.72300000000007
9026,2.0,5.0,1.0,1.0,1.0,0.0,498.47299999999996
9027,1.0,5.0,1.0,3.0,2.0,1.0,642.769
9028,1.0,1.0,1.0,1.0,2.0,1.0,229.103
9029,2.0,5.0,2.0,3.0,3.0,0.0,666.669
9030,2.0,4.0,1.0,2.0,3.0,3.0,591.556
9031,1.0,0.0,2.0,3.0,3.0,1.0,347.909
9032,1.0,0.0,1.0,2.0,2.0,1.0,231.936
9033,1.0,3.0,2.0,1.0,2.0,1.0,428.85299999999995
9034,1.0,3.0,1.0,1.0,3.0,1.0,346.49300000000005
9035,2.0,0.0,1.0,1.0,1.0,1.0,200.96300000000002
9036,2.0,0.0,1.0,1.0,2.0,0.0,139.863
9037,1.0,5.0,1.0,3.0,0.0,1.0,679.989
9038,2.0,2.0,1.0,2.0,2.0,0.0,346.696
9039,2.0,3.0,1.0,3.0,3.0,0.0,466.919
9040,2.0,0.0,1.0,1.0,2.0,0.0,139.863
9041,2.0,5.0,1.0,3.0,3.0,0.0,602.919
9042,1.0,5.0,2.0,3.0,0.0,2.0,786.229
9043,2.0,5.0,2.0,3.0,2.0,0.0,685.279
9044,2.0,4.0,1.0,2.0,2.0,3.0,610.1659999999999
9045,2.0,5.0,2.0,3.0,1.0,2.0,788.869
9046,2.0,5.0,2.0,3.0,0.0,1.0,764.989
9047,1.0,3.0,2.0,3.0,2.0,3.0,655.499
9048,2.0,3.0,1.0,2.0,3.0,1.0,438.576
9049,2.0,0.0,1.0,3.0,2.0,0.0,281.529
9050,1.0,3.0,1.0,1.0,3.0,2.0,388.98300000000006
9051,1.0,2.0,1.0,3.0,1.0,2.0,499.869
9052,1.0,3.0,1.0,2.0,3.0,1.0,417.326
9053,2.0,5.0,1.0,1.0,2.0,3.0,607.333
9054,2.0,1.0,1.0,2.0,2.0,1.0,321.18600000000004
9055,1.0,5.0,1.0,3.0,0.0,0.0,637.499
9056,1.0,2.0,1.0,3.0,0.0,2.0,518.479
9057,2.0,5.0,1.0,2.0,1.0,1.0,611.796
9058,2.0,5.0,2.0,1.0,1.0,3.0,689.693
9059,2.0,0.0,1.0,2.0,2.0,0.0,210.696
9060,2.0,5.0,1.0,1.0,2.0,0.0,479.86299999999994
9061,2.0,5.0,1.0,2.0,0.0,0.0,587.9159999999999
9062,2.0,5.0,2.0,2.0,2.0,1.0,656.9359999999999
9063,2.0,5.0,1.0,3.0,2.0,1.0,664.019
9064,1.0,5.0,1.0,2.0,1.0,1.0,590.546
9065,1.0,3.0,2.0,2.0,0.0,2.0,579.396
9066,2.0,0.0,2.0,1.0,3.0,1.0,227.493
9067,1.0,5.0,1.0,2.0,2.0,0.0,529.4459999999999
9068,2.0,4.0,2.0,1.0,2.0,1.0,518.103
9069,2.0,4.0,1.0,3.0,3.0,1.0,577.409
9070,2.0,5.0,1.0,1.0,2.0,2.0,564.843
9071,2.0,5.0,1.0,3.0,2.0,1.0,664.019
9072,1.0,3.0,2.0,2.0,3.0,2.0,523.566
9073,2.0,5.0,2.0,3.0,2.0,2.0,770.259
9074,1.0,0.0,1.0,2.0,3.0,1.0,213.32600000000002
9075,1.0,3.0,1.0,2.0,1.0,3.0,539.526
9076,2.0,5.0,1.0,2.0,3.0,2.0,617.066
9077,1.0,5.0,1.0,2.0,3.0,0.0,510.836
9078,1.0,2.0,1.0,2.0,3.0,1.0,349.326
9079,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
9080,1.0,3.0,2.0,1.0,2.0,2.0,471.34299999999996
9081,1.0,0.0,2.0,3.0,2.0,3.0,451.499
9082,1.0,4.0,1.0,2.0,0.0,2.0,583.646
9083,1.0,3.0,2.0,2.0,1.0,2.0,560.786
9084,2.0,0.0,1.0,3.0,2.0,1.0,324.019
9085,1.0,4.0,2.0,2.0,2.0,3.0,652.6659999999999
9086,2.0,5.0,1.0,1.0,1.0,1.0,540.963
9087,1.0,4.0,1.0,3.0,2.0,3.0,659.749
9088,2.0,1.0,1.0,1.0,2.0,3.0,335.33299999999997
9089,2.0,4.0,2.0,3.0,1.0,2.0,720.869
9090,1.0,5.0,1.0,3.0,0.0,1.0,679.989
9091,2.0,2.0,1.0,3.0,0.0,3.0,582.219
9092,1.0,3.0,1.0,3.0,1.0,3.0,610.359
9093,1.0,5.0,2.0,3.0,0.0,1.0,743.739
9094,2.0,5.0,1.0,1.0,0.0,3.0,644.553
9095,2.0,2.0,1.0,2.0,2.0,1.0,389.18600000000004
9096,2.0,2.0,1.0,3.0,2.0,3.0,544.999
9097,2.0,2.0,1.0,2.0,3.0,3.0,455.55600000000004
9098,2.0,3.0,1.0,1.0,1.0,0.0,362.47299999999996
9099,1.0,0.0,1.0,3.0,2.0,1.0,302.769
9100,1.0,5.0,1.0,1.0,1.0,3.0,604.693
9101,2.0,5.0,1.0,3.0,2.0,1.0,664.019
9102,2.0,5.0,1.0,3.0,2.0,0.0,621.529
9103,2.0,2.0,1.0,2.0,0.0,2.0,468.896
9104,2.0,1.0,2.0,1.0,3.0,2.0,337.983
9105,2.0,1.0,2.0,3.0,3.0,2.0,479.649
9106,2.0,3.0,1.0,3.0,2.0,2.0,570.509
9107,1.0,5.0,2.0,2.0,3.0,1.0,617.076
9108,1.0,5.0,1.0,1.0,1.0,1.0,519.713
9109,1.0,0.0,1.0,3.0,2.0,0.0,260.279
9110,1.0,5.0,1.0,3.0,2.0,1.0,642.769
9111,1.0,5.0,2.0,2.0,3.0,2.0,659.566
9112,1.0,5.0,1.0,3.0,3.0,1.0,624.159
9113,2.0,2.0,1.0,3.0,2.0,0.0,417.529
9114,2.0,4.0,1.0,2.0,0.0,3.0,647.386
9115,2.0,3.0,2.0,1.0,1.0,1.0,468.71299999999997
9116,2.0,0.0,1.0,3.0,3.0,0.0,262.919
9117,1.0,3.0,1.0,3.0,3.0,2.0,530.649
9118,1.0,2.0,2.0,3.0,3.0,1.0,483.909
9119,1.0,0.0,1.0,3.0,1.0,1.0,321.379
9120,2.0,3.0,1.0,3.0,2.0,1.0,528.019
9121,2.0,0.0,1.0,3.0,2.0,2.0,366.509
9122,1.0,5.0,2.0,3.0,1.0,1.0,725.129
9123,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
9124,2.0,5.0,1.0,3.0,3.0,0.0,602.919
9125,2.0,5.0,1.0,3.0,3.0,1.0,645.409
9126,2.0,5.0,2.0,3.0,3.0,1.0,709.159
9127,2.0,5.0,1.0,3.0,2.0,0.0,621.529
9128,1.0,5.0,1.0,3.0,1.0,3.0,746.359
9129,1.0,5.0,1.0,2.0,1.0,1.0,590.546
9130,2.0,5.0,2.0,1.0,2.0,1.0,586.103
9131,1.0,5.0,1.0,1.0,0.0,0.0,495.83299999999997
9132,2.0,3.0,2.0,2.0,2.0,0.0,478.44599999999997
9133,2.0,4.0,1.0,1.0,3.0,1.0,435.74300000000005
9134,1.0,3.0,1.0,2.0,0.0,0.0,430.666
9135,2.0,5.0,2.0,2.0,2.0,2.0,699.4259999999999
9136,1.0,5.0,1.0,3.0,1.0,1.0,661.379
9137,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
9138,2.0,2.0,1.0,2.0,2.0,0.0,346.696
9139,1.0,2.0,1.0,2.0,3.0,3.0,434.30600000000004
9140,1.0,3.0,1.0,1.0,3.0,0.0,304.00300000000004
9141,1.0,2.0,1.0,2.0,3.0,2.0,391.81600000000003
9142,2.0,5.0,1.0,2.0,3.0,0.0,532.086
9143,2.0,5.0,2.0,3.0,2.0,2.0,770.259
9144,2.0,4.0,1.0,3.0,1.0,1.0,614.629
9145,1.0,4.0,1.0,1.0,1.0,1.0,451.71299999999997
9146,1.0,4.0,1.0,1.0,1.0,3.0,536.693
9147,2.0,3.0,2.0,1.0,2.0,2.0,492.59299999999996
9148,1.0,5.0,1.0,2.0,1.0,3.0,675.5260000000001
9149,2.0,4.0,1.0,2.0,3.0,1.0,506.576
9150,2.0,5.0,1.0,2.0,3.0,0.0,532.086
9151,1.0,2.0,1.0,3.0,3.0,1.0,420.159
9152,1.0,4.0,1.0,1.0,2.0,0.0,390.61299999999994
9153,2.0,1.0,2.0,2.0,1.0,1.0,403.546
9154,2.0,5.0,1.0,3.0,3.0,0.0,602.919
9155,2.0,3.0,1.0,1.0,2.0,3.0,471.33299999999997
9156,1.0,0.0,1.0,3.0,2.0,1.0,302.769
9157,1.0,5.0,1.0,1.0,2.0,1.0,501.10299999999995
9158,2.0,5.0,1.0,3.0,3.0,3.0,730.389
9159,2.0,3.0,1.0,3.0,2.0,2.0,570.509
9160,2.0,5.0,1.0,1.0,3.0,2.0,546.2330000000001
9161,2.0,0.0,1.0,1.0,3.0,0.0,121.253
9162,1.0,2.0,2.0,1.0,2.0,2.0,403.343
9163,2.0,4.0,2.0,3.0,2.0,3.0,744.749
9164,2.0,2.0,2.0,2.0,3.0,0.0,391.836
9165,1.0,2.0,2.0,3.0,2.0,0.0,460.029
9166,1.0,1.0,1.0,1.0,2.0,3.0,314.08299999999997
9167,2.0,0.0,2.0,2.0,3.0,1.0,298.326
9168,2.0,5.0,2.0,3.0,0.0,1.0,764.989
9169,2.0,0.0,1.0,1.0,3.0,1.0,163.743
9170,1.0,4.0,1.0,3.0,1.0,1.0,593.379
9171,1.0,0.0,2.0,1.0,1.0,3.0,328.443
9172,1.0,2.0,1.0,3.0,2.0,3.0,523.749
9173,1.0,2.0,1.0,3.0,1.0,1.0,457.379
9174,2.0,3.0,1.0,1.0,0.0,1.0,423.573
9175,2.0,5.0,1.0,2.0,2.0,2.0,635.6759999999999
9176,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
9177,2.0,4.0,1.0,1.0,1.0,0.0,430.47299999999996
9178,1.0,1.0,1.0,1.0,2.0,2.0,271.593
9179,1.0,1.0,1.0,3.0,3.0,1.0,352.159
9180,1.0,4.0,2.0,2.0,1.0,1.0,586.296
9181,2.0,5.0,1.0,1.0,3.0,2.0,546.2330000000001
9182,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
9183,2.0,1.0,1.0,3.0,3.0,0.0,330.919
9184,2.0,5.0,1.0,2.0,2.0,2.0,635.6759999999999
9185,1.0,5.0,2.0,1.0,1.0,3.0,668.443
9186,2.0,3.0,1.0,1.0,3.0,3.0,452.72300000000007
9187,2.0,2.0,1.0,3.0,3.0,1.0,441.409
9188,2.0,5.0,1.0,1.0,2.0,1.0,522.353
9189,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
9190,1.0,4.0,1.0,3.0,3.0,1.0,556.159
9191,2.0,2.0,2.0,3.0,2.0,0.0,481.279
9192,1.0,0.0,2.0,2.0,2.0,1.0,295.686
9193,1.0,2.0,1.0,2.0,2.0,1.0,367.93600000000004
9194,2.0,0.0,1.0,2.0,2.0,0.0,210.696
9195,1.0,4.0,1.0,3.0,2.0,3.0,659.749
9196,1.0,5.0,2.0,2.0,1.0,1.0,654.296
9197,1.0,5.0,1.0,2.0,1.0,1.0,590.546
9198,2.0,0.0,1.0,3.0,2.0,1.0,324.019
9199,1.0,2.0,1.0,2.0,2.0,1.0,367.93600000000004
9200,1.0,4.0,1.0,2.0,0.0,0.0,498.666
9201,2.0,0.0,1.0,3.0,3.0,1.0,305.409
9202,2.0,3.0,1.0,3.0,2.0,1.0,528.019
9203,2.0,4.0,2.0,2.0,1.0,1.0,607.546
9204,1.0,4.0,1.0,3.0,2.0,2.0,617.259
9205,1.0,5.0,1.0,3.0,1.0,2.0,703.869
9206,1.0,0.0,1.0,1.0,3.0,1.0,142.493
9207,2.0,5.0,1.0,3.0,3.0,0.0,602.919
9208,2.0,3.0,1.0,3.0,2.0,0.0,485.529
9209,2.0,5.0,2.0,1.0,2.0,2.0,628.593
9210,1.0,4.0,2.0,1.0,3.0,1.0,478.24300000000005
9211,2.0,3.0,1.0,3.0,0.0,1.0,565.239
9212,2.0,5.0,1.0,1.0,2.0,0.0,479.86299999999994
9213,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
9214,2.0,1.0,1.0,2.0,0.0,1.0,358.406
9215,1.0,2.0,1.0,1.0,3.0,3.0,363.473
9216,1.0,0.0,1.0,2.0,2.0,1.0,231.936
9217,1.0,3.0,1.0,1.0,3.0,1.0,346.49300000000005
9218,1.0,0.0,2.0,1.0,2.0,1.0,224.853
9219,2.0,5.0,1.0,3.0,3.0,0.0,602.919
9220,2.0,0.0,1.0,2.0,3.0,1.0,234.57600000000002
9221,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
9222,1.0,4.0,1.0,2.0,2.0,1.0,503.936
9223,2.0,5.0,1.0,2.0,3.0,0.0,532.086
9224,1.0,5.0,2.0,3.0,3.0,1.0,687.909
9225,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
9226,2.0,1.0,1.0,2.0,2.0,2.0,363.67600000000004
9227,2.0,1.0,2.0,2.0,3.0,0.0,323.836
9228,1.0,3.0,2.0,1.0,2.0,1.0,428.85299999999995
9229,1.0,5.0,1.0,3.0,3.0,1.0,624.159
9230,1.0,2.0,1.0,2.0,1.0,3.0,471.52599999999995
9231,2.0,5.0,1.0,3.0,2.0,1.0,664.019
9232,1.0,3.0,1.0,3.0,3.0,1.0,488.159
9233,2.0,5.0,1.0,3.0,1.0,0.0,640.139
9234,1.0,5.0,1.0,1.0,1.0,1.0,519.713
9235,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
9236,2.0,2.0,2.0,2.0,3.0,1.0,434.326
9237,1.0,5.0,1.0,1.0,2.0,3.0,586.083
9238,2.0,1.0,1.0,2.0,2.0,1.0,321.18600000000004
9239,1.0,2.0,1.0,3.0,2.0,3.0,523.749
9240,1.0,2.0,1.0,2.0,2.0,3.0,452.91600000000005
9241,2.0,1.0,1.0,3.0,2.0,3.0,476.999
9242,2.0,5.0,1.0,3.0,3.0,1.0,645.409
9243,1.0,5.0,2.0,3.0,3.0,3.0,772.889
9244,2.0,1.0,1.0,3.0,3.0,0.0,330.919
9245,1.0,5.0,2.0,2.0,2.0,2.0,678.1759999999999
9246,1.0,1.0,1.0,1.0,1.0,1.0,247.713
9247,2.0,5.0,1.0,1.0,3.0,1.0,503.74300000000005
9248,2.0,2.0,1.0,3.0,3.0,0.0,398.919
9249,1.0,5.0,2.0,2.0,0.0,0.0,630.4159999999999
9250,1.0,2.0,1.0,3.0,1.0,3.0,542.359
9251,1.0,0.0,2.0,1.0,0.0,0.0,219.583
9252,2.0,5.0,1.0,1.0,2.0,3.0,607.333
9253,1.0,5.0,1.0,3.0,2.0,1.0,642.769
9254,1.0,5.0,2.0,3.0,2.0,1.0,706.519
9255,1.0,5.0,1.0,1.0,1.0,0.0,477.22299999999996
9256,1.0,2.0,1.0,3.0,2.0,3.0,523.749
9257,2.0,3.0,1.0,3.0,1.0,1.0,546.629
9258,2.0,5.0,1.0,1.0,2.0,1.0,522.353
9259,2.0,0.0,2.0,3.0,2.0,0.0,345.279
9260,1.0,5.0,1.0,3.0,2.0,0.0,600.279
9261,2.0,1.0,1.0,2.0,2.0,1.0,321.18600000000004
9262,2.0,0.0,1.0,3.0,2.0,1.0,324.019
9263,1.0,0.0,1.0,2.0,2.0,1.0,231.936
9264,2.0,5.0,1.0,2.0,0.0,0.0,587.9159999999999
9265,1.0,5.0,1.0,2.0,3.0,1.0,553.326
9266,2.0,2.0,1.0,2.0,2.0,0.0,346.696
9267,1.0,3.0,1.0,2.0,3.0,3.0,502.30600000000004
9268,2.0,3.0,1.0,3.0,2.0,3.0,612.999
9269,2.0,4.0,1.0,2.0,1.0,0.0,501.306
9270,2.0,2.0,1.0,3.0,3.0,0.0,398.919
9271,2.0,5.0,1.0,2.0,3.0,3.0,659.556
9272,1.0,5.0,1.0,1.0,2.0,1.0,501.10299999999995
9273,2.0,5.0,2.0,3.0,1.0,0.0,703.889
9274,1.0,3.0,2.0,3.0,3.0,3.0,636.889
9275,1.0,5.0,1.0,3.0,2.0,1.0,642.769
9276,2.0,1.0,2.0,3.0,1.0,3.0,559.359
9277,2.0,2.0,2.0,1.0,2.0,1.0,382.10299999999995
9278,1.0,0.0,1.0,3.0,2.0,3.0,387.749
9279,2.0,1.0,1.0,3.0,0.0,2.0,471.72900000000004
9280,1.0,3.0,2.0,3.0,0.0,3.0,692.719
9281,2.0,5.0,2.0,3.0,0.0,3.0,849.969
9282,1.0,1.0,2.0,3.0,2.0,1.0,434.519
9283,1.0,5.0,1.0,3.0,2.0,1.0,642.769
9284,2.0,0.0,1.0,3.0,2.0,1.0,324.019
